MovDataID,CalcID,StartDate,EndDate,Fixtime,X,Y,Z
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 12:02,9.527133,-0.41605,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 13:02,9.52815,-0.416183,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 14:02,9.528967,-0.416833,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 15:02,9.529083,-0.418433,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 16:02,9.527883,-0.421383,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 17:02,9.519033,-0.4189,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 18:02,9.509083,-0.410933,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 19:02,9.507867,-0.408033,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 20:02,9.507033,-0.408517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 21:02,9.5074,-0.410267,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 22:02,9.507283,-0.411883,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/28/2015 23:02,9.507467,-0.410617,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 0:02,9.510017,-0.407183,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 1:02,9.506433,-0.408267,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 2:04,9.4941,-0.414517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 3:02,9.490917,-0.418067,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 4:02,9.490717,-0.422333,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 5:02,9.488033,-0.424233,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 6:02,9.48665,-0.42355,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 7:02,9.4857,-0.422617,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 8:02,9.4866,-0.423883,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 9:02,9.484367,-0.419767,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 12:02,9.482383,-0.406483,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 13:02,9.48655,-0.402733,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 14:02,9.490816,-0.40255,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 15:02,9.4923,-0.404133,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 16:02,9.493667,-0.403583,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 17:02,9.494733,-0.403917,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 18:02,9.501433,-0.404883,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 19:03,9.503017,-0.4059,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 20:03,9.505267,-0.407517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 21:03,9.506133,-0.408033,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 22:03,9.506183,-0.4082,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/29/2015 23:03,9.506217,-0.4082,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 0:03,9.506033,-0.408583,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 2:02,9.513767,-0.423867,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 3:03,9.51185,-0.42585,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 4:03,9.509717,-0.426817,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 5:03,9.51065,-0.426267,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 6:03,9.51045,-0.422,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 7:03,9.506233,-0.419617,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 8:03,9.502033,-0.419367,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 9:03,9.4955,-0.4088,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 10:03,9.494417,-0.404117,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 11:03,9.493866,-0.40325,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 12:03,9.494433,-0.403083,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 13:03,9.495983,-0.402433,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 14:03,9.4967,-0.403,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 17:03,9.495117,-0.4261,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 18:03,9.494467,-0.432367,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 19:03,9.49375,-0.432767,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 20:03,9.49345,-0.433067,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 21:03,9.49385,-0.433433,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 22:03,9.493133,-0.433333,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,11/30/2015 23:03,9.492683,-0.432933,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 0:03,9.492433,-0.434667,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 1:03,9.490166,-0.438517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 2:03,9.490017,-0.439366,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 3:03,9.4892,-0.44085,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 4:03,9.487817,-0.443383,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 5:03,9.481617,-0.44365,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 6:04,9.476233,-0.43415,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 7:04,9.475383,-0.434217,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 10:05,9.453767,-0.434083,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 11:04,9.449867,-0.433333,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 12:04,9.446783,-0.436733,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 13:04,9.446833,-0.436883,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 14:04,9.44905,-0.440583,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 15:04,9.44945,-0.441217,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 17:03,9.466117,-0.452683,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 18:04,9.4828,-0.448767,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 19:04,9.487383,-0.4461,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 20:04,9.4889,-0.445617,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 21:04,9.49045,-0.447283,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 22:04,9.491283,-0.449767,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/1/2015 23:04,9.49085,-0.451267,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 0:04,9.489967,-0.451817,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 1:04,9.489917,-0.45185,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 2:04,9.489933,-0.45185,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 4:04,9.49,-0.4515,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 5:04,9.489233,-0.451383,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 6:04,9.483233,-0.456233,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 7:05,9.470683,-0.464783,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 8:05,9.469666,-0.46705,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 9:04,9.46595,-0.466517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 10:04,9.466067,-0.469467,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 11:04,9.46585,-0.469617,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 12:04,9.465833,-0.4696,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 13:04,9.465583,-0.467933,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 14:04,9.465167,-0.466767,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 15:04,9.468433,-0.46295,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 16:04,9.472883,-0.458633,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 17:04,9.477933,-0.45485,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 18:04,9.484617,-0.448,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 19:04,9.49075,-0.445233,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 20:04,9.492316,-0.4425,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 21:04,9.498433,-0.4393,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 22:04,9.504283,-0.43355,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/2/2015 23:04,9.5094,-0.429717,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 0:04,9.51035,-0.428783,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 1:04,9.509333,-0.428867,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 2:05,9.50235,-0.430517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 3:05,9.500583,-0.4314,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 4:05,9.497317,-0.432367,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 5:05,9.488483,-0.425517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 6:05,9.48405,-0.4206,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 7:05,9.483517,-0.41625,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 8:05,9.477717,-0.408483,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 9:07,9.475633,-0.404517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 10:05,9.48115,-0.393483,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 11:05,9.48195,-0.394183,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 12:05,9.481983,-0.394283,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 13:05,9.4818,-0.393967,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 14:05,9.482833,-0.392466,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 15:05,9.482133,-0.3915,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 16:05,9.481817,-0.391583,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 17:05,9.481833,-0.391433,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 18:05,9.483683,-0.3934,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 21:06,9.492783,-0.400566,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 22:05,9.493283,-0.400767,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/3/2015 23:05,9.50085,-0.404317,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 0:05,9.504333,-0.404933,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 1:05,9.508483,-0.405367,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 2:05,9.51,-0.407033,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 4:05,9.52465,-0.414517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 6:06,9.531717,-0.414117,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 7:05,9.531283,-0.415517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 8:05,9.53245,-0.41835,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 9:05,9.533083,-0.418133,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 10:05,9.533867,-0.418283,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 11:06,9.53425,-0.416533,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 12:05,9.53175,-0.414183,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 13:06,9.53135,-0.4141,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 14:06,9.527033,-0.417383,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 15:05,9.528033,-0.418917,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 16:05,9.522983,-0.421967,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 17:05,9.518933,-0.42945,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 18:06,9.5174,-0.43485,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 19:06,9.516783,-0.435883,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 20:06,9.513833,-0.439517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 21:05,9.512467,-0.441433,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 22:06,9.511367,-0.442533,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/4/2015 23:05,9.510933,-0.443267,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 0:05,9.511083,-0.443617,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 1:06,9.507033,-0.4427,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 2:06,9.498167,-0.44645,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 3:06,9.4945,-0.451217,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 4:06,9.493317,-0.45075,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 5:06,9.4936,-0.450183,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 6:06,9.49245,-0.45045,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 7:06,9.491917,-0.452067,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 8:06,9.4905,-0.4525,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 9:06,9.490133,-0.4527,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 10:06,9.490883,-0.454183,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 11:06,9.488817,-0.46,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 12:06,9.482117,-0.466133,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 13:06,9.48115,-0.468617,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 14:06,9.48205,-0.470633,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 15:06,9.4818,-0.46985,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 16:07,9.477817,-0.465383,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 17:06,9.481433,-0.462183,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 18:07,9.484617,-0.447983,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 19:06,9.489167,-0.448717,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 20:06,9.489683,-0.448833,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 21:06,9.490467,-0.4492,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 22:06,9.491167,-0.4492,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/5/2015 23:06,9.491866,-0.4489,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 0:06,9.492083,-0.448467,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 1:06,9.48825,-0.4431,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 2:06,9.488117,-0.442317,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 4:06,9.4881,-0.442317,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 5:06,9.48295,-0.438733,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 6:06,9.475983,-0.43565,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 7:07,9.475133,-0.436167,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 8:07,9.475917,-0.434367,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 9:07,9.475117,-0.430167,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 10:07,9.47355,-0.427617,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 12:07,9.466783,-0.423317,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 13:07,9.467683,-0.42155,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 14:07,9.469283,-0.421333,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 15:08,9.473083,-0.422733,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 16:07,9.475283,-0.423867,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 17:07,9.482433,-0.428483,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 18:07,9.492167,-0.432783,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 19:07,9.492667,-0.432517,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 20:07,9.49425,-0.4333,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 21:07,9.496717,-0.43325,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 22:07,9.49825,-0.43465,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/6/2015 23:07,9.49965,-0.434983,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 0:07,9.501533,-0.434533,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 1:07,9.5026,-0.433733,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 2:07,9.505167,-0.432667,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 3:07,9.512017,-0.429133,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 4:07,9.521433,-0.4199,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 6:08,9.530466,-0.411167,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 7:07,9.53295,-0.40955,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 8:07,9.53515,-0.411533,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 9:07,9.5365,-0.412267,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 10:07,9.538,-0.412583,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 11:07,9.539467,-0.413767,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 12:07,9.5391,-0.417,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 13:08,9.537583,-0.415817,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 15:07,9.538767,-0.419333,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 16:07,9.539333,-0.420217,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 17:07,9.5399,-0.4212,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 18:07,9.54175,-0.42475,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 19:07,9.538966,-0.424917,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 20:07,9.536566,-0.424483,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 21:07,9.530583,-0.424717,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 22:07,9.529617,-0.4246,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/7/2015 23:07,9.527717,-0.4243,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 0:08,9.5272,-0.4242,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 1:08,9.527183,-0.4242,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 2:08,9.5272,-0.424183,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 3:08,9.527167,-0.4242,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 4:08,9.527183,-0.424183,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 5:09,9.5266,-0.41465,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 6:08,9.532,-0.412483,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 7:09,9.530233,-0.411117,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 8:08,9.534316,-0.41,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 9:09,9.537683,-0.4163,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 10:08,9.538067,-0.4188,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 11:08,9.53915,-0.421567,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 12:08,9.542233,-0.42485,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 13:08,9.53955,-0.4245,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 14:08,9.536533,-0.424417,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 15:08,9.535133,-0.424383,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 16:08,9.532483,-0.423583,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 17:08,9.529283,-0.424633,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 18:08,9.5308,-0.42525,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 19:08,9.529883,-0.4258,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 20:08,9.521733,-0.432717,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 21:08,9.518867,-0.436083,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 22:08,9.51815,-0.4385,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/8/2015 23:08,9.517783,-0.43965,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 0:08,9.518117,-0.43965,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 1:08,9.517517,-0.43945,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 2:08,9.5175,-0.43945,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 3:08,9.517483,-0.439466,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 4:09,9.517483,-0.43945,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 5:08,9.51755,-0.432583,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 6:08,9.526367,-0.418917,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 7:08,9.52705,-0.4136,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 8:08,9.531483,-0.411867,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 10:08,9.532867,-0.417017,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 11:08,9.533483,-0.417983,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 12:09,9.53305,-0.418867,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 13:09,9.53305,-0.4188,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 14:08,9.533767,-0.4182,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 15:09,9.533267,-0.41855,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 16:09,9.532867,-0.418417,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 17:09,9.5321,-0.418383,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 18:09,9.52615,-0.419567,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 19:09,9.520583,-0.426167,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 20:09,9.517583,-0.431417,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 21:09,9.516633,-0.432067,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 22:08,9.51595,-0.432567,NaN
Nana,593,11/1/2015 0:00,4/14/2016 11:34,12/9/2015 23:09,9.515533,-0.4338,NaN
